Complaint;Date;Status;ComplaintType;Report_name
147. Complaint of Shri Subhrangshu Chatterjee, Editor, Gramanchal Shilpanchaler Khabar, Chittaranjan against Editor, Eastern Coal India Limited;October,16,2000;Dismissed on merit;Facilities to the Press;AnnualReport2001
148. Complaint of Shri Subhrangshu Chatterjee, Editor, Gramanchal Shilpanchaler Khabar, Chittaranjan against Chief Public Relations Officer, Damodar Valley Corporation, Calcutta;October 16, 2000;Directions;Facilities to the Press;AnnualReport2001
149. Complaint of Editor, Durgapur Jana Samachar, Durgapur, District Burdwan against Officer-in-charge, Durgapur P.S., Durgapur;October 16, 2000;Upheld;Facilities to the Press;AnnualReport2001
150. Complaint of Shri Rajkumar Singh, Journalist, Sanmarg, Hindi daily, Varanasi against the Assistant Informatuion Officer, Ghazipur, Uttar Pradesh;October 16, 2000;Dismissed for lack of substance;Facilities to the Press;AnnualReport2001
151. Complaint of Dr. Rakesh Aggarwal, Editor, Arogyadham, Muzaffarnagar against Department of Posts, Muzaffarnagar, Uttar Pradesh;October 16, 2000;Disposed of with directions;Facilities to the Press;AnnualReport2001
152. Complaint of Shri Raveendra Panchal, Corres-pondent, Lok Sarathi, Urai against Assistant D.I.O. Urai, Uttar Pradesh;October 16, 2000;Directions;Facilities to the Press;AnnualReport2001
153. Complaint of Shri Rattnesh Himesh, (through) Shri Rajeev Pathriya, Chairman, National Press Club of India, Jwalamukhi, Himachal Pradesh against the Director, Information and Public Relations Department, Government of Himachal Pradesh, Simla;October 16, 2000;Dismissed for lack of substance;Facilities to the Press;AnnualReport2001
154. Complaint of Shri Pradeep Gautam Suman, Correspondent, Press Forum Patrika, Rewa against Deputy Collector and Information Department, Rewa;October 16, 2000;Disposed of with advise;Facilities to the Press;AnnualReport2001
155. Complaint of Dr. Riyaz Mohd. Khan, Chief Editor, Jakhmi Bhumi, Bhopal against Director, Information and Public Relations Department, Government of Madhya Pradesh, Bhopal;October 16, 2000;No action;Facilities to the Press;AnnualReport2001
156. Complaint of Shri Hari Mohan Modi, local representative/journalist, Panchjanya, Bhopal against Director, I&PRD, Government of Madhya Pradesh;October 16, 2000; Upheld;Facilities to the Press;AnnualReport2001
157. Complaint of Shri Ibrahim Khan, Dainik Devas Darpan, Devas, M.P. against Superintendent, Post Office, Indore.;October 16, 2000;Disposed of with directions;Facilities to the Press;AnnualReport2001
158. Complaint of Editor, Yuva Hindustan Times, through Shri Raju K. Vankhere, Secretary, Ballarpur Patrakar Sangh, Ballarpur, District Chandrapur, Maharashtra regarding harassment and inaction of police authorities;October 16, 2000;Dismissed for lack of substance;Facilities to the Press;AnnualReport2001
159. Complaint of Editor, Shipping & Newsletter, Jamnagar against Information and Public Relations Department, Government of Gujarat;October 16, 2000;Directions;Facilities to the Press;AnnualReport2001
160. Complaint of Shri Moolchand Yadav, Journalist/President, Jhansi Press Club, Jhansi, U.P. against Shri Ravinder Singh, Member, Press Accreditation Committee, Government of U.P.;December 18, 2000;Directions;Facilities to the Press;AnnualReport2001
161. Complaint of Shri Kaluram Tyagi, Editor, Gram Utthan, Muzaffarnagar against DAVP;December 18, 2000;Dismissed being baseless;Facilities to the Press;AnnualReport2001
162. Complaint of the Chief Editor, Standard Ajmenav, Lucknow against Information and Public Relations Department, Government of U.P., Lucknow;December 18, 2000;Dismissed;Facilities to the Press;AnnualReport2001
163. Complaint of Shri Ramesh Chandra Likharia, Correspondent, Bharat Apradh Samachar, Jhansi against District Information Officer, Jhansi;December 18, 2000;Dismissed on merits;Facilities to the Press;AnnualReport2001
164. Complaint of Thakur Das Chanchal, Reporter, Dainik Hindu, Muzaffarnagar, U.P. against District Information Officer, Muzaffarnagar;December 18, 2000;Proceedings dropped;Facilities to the Press;AnnualReport2001
165. Complaint of Editor, Aawaz Darpan Weekly, Basti, U.P. against Directorate of Information and Public Relations, U.P., Lucknow;December 18, 2000;Directions;Facilities to the Press;AnnualReport2001
166. Complaint of Shri Abdul Ajiz Pahalwan, Editor, Aaj Ke Log, Hindi Fortnightly, Janpad Rampur against Department of Information and Public Relations, Government of Uttar Pradesh;December 18, 2000;Dismissed;Facilities to the Press;AnnualReport2001
167. Complaint of Shri Naresh Jain, Editor, Oswal Pratiyogita Vigyapan, Hindi Monthly, Agra against Post Master General. Agra Circle;December 18, 2000;Directions;Facilities to the Press;AnnualReport2001
168. Complaint of Editor, Satya Darpan Weekly, Khatauli, District Muzaffarnagar against Director, Information & Public Relations Department, Government of U.P., Lucknow;December 18, 2000;Directions;Facilities to the Press;AnnualReport2001
169. Complaint of Dr. Izhar Alam, Editor, Asia-82, Kanpur against the DAVP;December 18, 2000;Proceedings dropped;Facilities to the Press;AnnualReport2001
170. Complaint of Shri Mohan Nagpal, Publisher, Dainik Pilot, Bhatinda against Shri Bansi Lal Ex-Chief Minister, Haryana;December 18, 2000;Upheld;Facilities to the Press;AnnualReport2001
171. Complaint of the Editor, University Today, New Delhi against the Vice-Chancellor, IGNOU, New Delhi;December 18, 2000;Upheld;Facilities to the Press;AnnualReport2001
172. Complaint of the Editor, The Bharashttantra (Weekly), Rohtak against Chief Postmaster General, Haryana Circle, Ambala;December 18, 2000;Grievance redressed;Facilities to the Press;AnnualReport2001
173. Complaint of Shri Babu Ram Bansal, Journalist, Mansa against Telecom District Manager, Bhatinda;December 18, 2000;Dismissed;Facilities to the Press;AnnualReport2001
174. Complaint of the Chief Editor, Dainik Vrittant, Unnao against the District Assistant Nibandhak, Sehkari Samiti, Unnao, Uttar Pradesh;December 18, 2000;Withdrawn;Facilities to the Press;AnnualReport2001
175. Complaint of Acharya Bhaskaranand Lohni, Freelance Journalist, Lucknow against Directorate of Information and Public Relations Department, Government of U.P., Lucknow;December 18, 2000;Dismissed on merits;Facilities to the Press;AnnualReport2001
176. Complaint of the Editor, Vatan-E-Millat, Urdu Weekly, Kanpur against the DAVP;December 18, 2000;Proceedings dropped;Facilities to the Press;AnnualReport2001
177. Complaint of Shri Tikamdar Tikiyani, Editor, Bharat Bhoomi daily, Ajmer against the Director, Information and Public Relations Department, Government of Rajasthan;December 18, 2000;Directions;Facilities to the Press;AnnualReport2001
178. Complaint of Shri Harish Veryani, Editor, Hindu, Sindhi Daily, Ajmer against Director, I & PRD, Government of Rajasthan, Jaipur;December 18, 2000;Directions;Facilities to the Press;AnnualReport2001
179. Complaint of Shri Balbir Singh Bir, President, Central Punjabi Newspapers Association, New Delhi against Government of Delhi and Directorate of Information and Publicity, Government of NCT of Delhi;March 26, 2001;Directions;Facilities to the Press;AnnualReport2001
180. Complaint of Shri Virendra Kumar Mittal, Chief Editor, Indore Herald, Indore against Shri D.K. Khare, the then CTO, Indore;March 26, 2001;Assurance;Facilities to the Press;AnnualReport2001
181. Complaint of Shri B.P. Mishra, Publisher, Khas Jagran, Kanpur against the DAVP;March 26, 2001;Directions;Facilities to the Press;AnnualReport2001
182. Complaint of Editor, Jung Joo, Urdu Weekly, Kanpur against DAVP;March 26, 2001;Directions;Facilities to the Press;AnnualReport2001
183. Complaint of Editor, Insaaf Ki Batein, Kajipura, Baharaich, U.P. against District Magistrate, Baharich;March 26, 2001; Directions;Facilities to the Press;AnnualReport2001
184. Complaint of Editor, Gram Utthan Samachar Patra, Khatauli, District Muzaffarnagar against Shri Amit Mohan Prasad, the then District Magistrate, Muzaffarnagar;March 26, 2001;Dismissed;Facilities to the Press;AnnualReport2001
185. Complaint of Mohd. Anas Siddiqui, Publisher, Voice of Politics, Delhi against Government of National Capital Territory of Delhi;March 26, 2001;Directions;Facilities to the Press;AnnualReport2001
186. Complaint of Shri Vikas Chandra Maharaj, Correspondent, Hindustan, Bokaro and others against Deputy Commissioner, Bokaro;March 26, 2001;Directions;Facilities to the Press;AnnualReport2001
187. Complaint of Publisher, Mukta Bihanga, Khariar, Orissa against RNI, New Delhi;March 26, 2001;Dismissed for lack of substance;Facilities to the Press;AnnualReport2001
188. Complaint of Shri Narendra Kumar Tiwari, Editor, Anant Prabha India, Allahabad against Tele-communication Department;March 26, 2001;Dismissed;Facilities to the Press;AnnualReport2001
189. Complaint of Mohd. Umar Quraishi, District Correspondent, Swaraj Times, Mathura against Assistant Director, Information, Government of U.P., Mathura;March 26, 2001;Dismissed for want of sufficient material;Facilities to the Press;AnnualReport2001
190. Complaint of Dr. Sukesh Sharma, Chief Editor, Desh Dulara, Saharanpur against Secretary, Information Department, Director, DAVP;March 26,2001;Proceedings dropped;Facilities to the Press;AnnualReport2001
191. Complaint of Shri Chandra Shekhar, General Secretary, All India Small and Medium Newspapers Federation, Kanpur against Secretary, Information Department, Director, DAVP;March 26,2001;Complain not sustained;Facilities to the Press;AnnualReport2001
192. Complaint of Editor, Viniyoga Hakku, Guntur against Guntur District Accreditation Committee, Guntur;March 26,2001;Withdrawn ;Facilities to the Press;AnnualReport2001
193. Complaint of Shri U.C. Sharma, Editor, Muzaffar-nagar Bulletin regarding attack on Muzaffarnagar Bulletin by RSS Workers and police inaction in the matter;June12,2000;Upheld;Curtailment of Press Freedom;AnnualReport2001
194. Complaint of Shri Raj Daluja, Editor-in-Chief, State Times, Jammu regarding vicious attack on the office complex of the newspaper;August 28, 2000;Proceedings dropped ;Curtailment of Press Freedom;AnnualReport2001
195. Suo-motu action regarding attack on the office of the New Indian Express, Bangalore;August 28, 2000;Proceedings dropped ;Curtailment of Press Freedom;AnnualReport2001
196. Complaint of the Editor, Faridabad Mazdoor Samachar, Faridabad against Management Goons, Faridabad;December18,2000;Directions;Curtailment of Press Freedom;AnnualReport2001
