Complaint;Date;Status;ComplaintType;Report_name
122. Complaint of Ms. Anuja Gupta and Sh. Jagdish Bhardwaje, AIDS Bhedbhav Virodhi Andolan, N.D. against Sunday, Calcutta.;January 24, 1994;Settled;Press and Defamation;AnnualReport1994
123. Complaint of Sh. P.C. Paul, Under Secretary, Govt. of Assam, Home (B) Department Dispur against Budhbar an Assamese weekly of Guwahati.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
124. Complaint of Sh. A.R. Khan, Manager, Estate Hotel, Mecrut Cantt. against Amar Ujala, Hindi Daily, Meerut.;January 24, 1994;Settled;Press and Defamation;AnnualReport1994
125. Complaint of Dr. Pushpendra Sharma, Patlawad against Langoti Swar, Hindi weekly, Patlawad, M.P.;January 24, 1994;Censured;Press and Defamation;AnnualReport1994
126. Complaint of Deputy Director, Inter-national Centre for Yoga Education and Research (ICYER) Kottakuppam against 'Police', a Tamil weekly journal.;January 24, 1994;Censured;Press and Defamation;AnnualReport1994
127. Complaint of Sh. Dasarathi Sahoo, News Reporter Bishesha Samachar against The Samaj, Cuttack.;January 24, 1994;Upheld (Displeasure);Press and Defamation;AnnualReport1994
128. Complaint of Dr. Madhav Chandra Ransingh against The Samaj, Cuttack.;January 24, 1994;Upheld (Displeasure);Press and Defamation;AnnualReport1994
129. Complaint of Sh. Rajmohan Prasad, Arms Clerk, District Magistrate's Of-fice, Banda against Aaj, Hindi daily, Kanpur.;January 24, 1994;Upheld (Displeasure);Press and Defamation;AnnualReport1994
130. Complaint of Dr. A.S. Saini, Director, Medical College, Rohtak against Dainik Hindustan, Hindi daily of Delhi.;January 24, 1994;Upheld (Displeasure);Press and Defamation;AnnualReport1994
131. Complaint of Sh. Shakil-Ur-Rahman Shamsi, Journalist, Pilibhit, U.P. against Rashtriya Sahara, Delhi and Lucknow editions.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
132. Complaint of Sh. Ramkishore Mishra, Secretary to an M.P. of Gangsara Nyaya Panchayat, Shahjahanpur against Kaun Kare Qurbaani, Hindi weekly of Shah-jahanpur.;January 24, 1994;Rejoinder directed;Press and Defamation;AnnualReport1994
133. Complaint of Chairman, New Phaltan Sugar Works Ltd., Satara (Mah.) against Loksatta, Pune.;January 24, 1994;Rejoinder directed;Press and Defamation;AnnualReport1994
134. Complaint of Sh K.K. Mishra, General Secretary, City Congress (I) Indore against Dainik Lokswami, Hindi daily of Indore.;January 24, 1994;Dismissed;Press and Defamation;AnnualReport1994
135. Complaint of Postmaster General, Jodhpur and Supdt. of Post Offices, Barmer Division, Barmer against Trikal Jyoti, Hindi fortnightly of Balotara, Rajasthan.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
136.Complaint of Sh. E.Sri Kumar against The Patriot, New Delhi.;January 24, 1994;Publication of regret directed;Press and Defamation;AnnualReport1994
136. Complaint of Sh. E Sri Kumar against Navbhart Times, New Delhi.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
136. Complaint of Sh. E Sri Kumar, against The Pioneer, New Delhi.;January 24, 1994;Benefit of doubt;Press and Defamation;AnnualReport1994
136. Complaint. of Sh. E Sri Kumar against Dainik Jagran, New Delhi.;January 24, 1994;Dismissed;Press and Defamation;AnnualReport1994
137. Complaint of Prof. Javed Khan former Cabinet Minister, State of Maharashtra against Apla Mahanagar, Marathi daily.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
b. Complaint of Prof. Javed Khan former Cabinet Minister, State of Maharashtra against Hamara Mahanagar, Hindi daily of Bombay.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
138. Complaint of Sh. Noor-Ul-Hassan, Journalist of Guna (M.P.) against Jan-satta, N.D.;January 24, 1994;Version directed;Press and Defamation;AnnualReport1994
139. Complaint of Sh. P.R. Ramteke, Lecturer in English, Sant Gomajiward, Hinganghat, Wardha (Maharashtra) against Vidharbha Chandika, Hindi weekly of Nagpur.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
b. Complaint of Shri P.R. Ramteke , Lecturer in English, Sant Gomajiward Hinganghat, Wardha (Maharashtra), against Mahasagar, Marathi daily, Nagpur.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
140. Complaint of Sh. S. Krishna Murthy, Police Constable, Chikmagalur against Malenadu Sangathi, Kannada daily, Chikmagalur.;March 28, 1994;Warned;Press and Defamation;AnnualReport1994
141. Complaint of Sh. Sarvesh Naidu, Head-master, The High Range School, Mun-nar against Munnar News, Karnataka.;March 28, 1994;Censured;Press and Defamation;AnnualReport1994
142.  Complaint of Smt. K. Sobha against Andhra Pradesh, Telugu daily of A.P.;March 28, 1994;Dismissed;Press and Defamation;AnnualReport1994
b. Complaint of Smt. K. Sobha against Eenadu, Telugu daily of A.P.;March 28, 1994;Dismissed;Press and Defamation;AnnualReport1994
c. Complaint of Smt. K. Sobha against Andhra Bhoomi Telugu daily of A.P.;March 28, 1994;Dismissed;Press and Defamation;AnnualReport1994
d. Complaint of Smt. K. Sobha against Andhra Jyoti, Telugu daily of A.Ρ.;March 28, 1994;Dismissed;Press and Defamation;AnnualReport1994
143. Complaint of Smt. Uma, V. Principal, Narbada Devi Memorial School, Hospet against Hospet Nava Sandesh, Kannada weekly.;March 28, 1994;Upheld (Displeasure);Press and Defamation;AnnualReport1994
144. Complaint of Sh. K. Narayana, Police Constable Chikmagalur against Galcya.;March 28, 1994;Settled;Press and Defamation;AnnualReport1994
145. Complaint of Sh. K. Narayana, Police Constable Chikmagalur against Jilla Suddi Madhayama.;March 28, 1994;Contradiction directed ;Press and Defamation;AnnualReport1994
145. Complaint of Sakshartha Sangrama Samiti, Raichur against Lankesh Patrika, Bangalore.;March 28, 1994;Censured;Press and Defamation;AnnualReport1994
146. Complaint of Sh. J.K. Tripathi, passport officer, Ministry of External Affairs, Lucknow (now based at Delhi) against Sputnik, Hindi weekly, Lucknow.;March 28, 1994;Dismissed for non-prosecu tion;Press and Defamation;AnnualReport1994
147. Complaint of Sh. Arun Chakraborty, Staff Reporter, Banga Sambad, Malda against Naba Dhumketu Bengali Weekly, Malda.;March 28, 1994;Disposed with observations;Press and Defamation;AnnualReport1994
148. Complaint of Pt. Bhojraj Dwivedi, Astrologer and Editor, Agyat Darshan, Jodhpur against Dainik Pratinidhi, Hindi daily, Jodhpur.;March 28, 1994;Dismissed with observations;Press and Defamation;AnnualReport1994
149. Complaint of Sh. Harish Chandra, Secretary Science and Technology, Govt. of U.P. Lucknow against Swatantra Bharat, Hindi daily of Lucknow.;March 28, 1994;Disposed with observations;Press and Defamation;AnnualReport1994
150. Complaint of Sh. P.D. Kulkarni, Execu-tive Engineer, M.P. Electricity Board Harda against Dainik Bhaskar, Bhopal.;March 28, 1994;Disposed with observations;Press and Defamation;AnnualReport1994
151. Complaint of Sh. Amjad Ali, District Physical Education Teacher, Hardwar against Amar Ujala, Hindi daily of Meerut.;March 28, 1994;Dismissed;Press and Defamation;AnnualReport1994
152. Complaint of the President, IMA Branch, Guna, M.P. against Jansatta, N.D.;March 28, 1994;Warned;Press and Defamation;AnnualReport1994
153. Complaint of Sh. M.L. Verma, District Agriculture Officer, Sitapur against Jagpahiya, Hindi weekly of Sitapur.;March 28, 1994;Disposed with observations;Press and Defamation;AnnualReport1994
154. Complaint of Deputy Secretary to the Govt. of Assam, Home (B), Dept., Dis-pur against Budhbar, Assamese weekly, Guwahati.;March 28, 1994;Warned;Press and Defamation;AnnualReport1994
155. Complaint of Commissioner of Police, Greater Bombay against Navakal, Marathi daily, Bombay.;March 28, 1994;Warned;Press and Defamation;AnnualReport1994
156. Complaint of Sh. N.C. Sood, Comman-dant, CISF, Vindhyanagar, Siddhi, M.P. against Vish-Amrit, Hindi week-ly, Siddhi.;March 28, 1994;Rejoinder directed;Press and Defamation;AnnualReport1994
157. Complaint of Sh. Shailandra Kumar, Sr. Personnel Officer, North Eastern Railway, Gorakhpur against Dainik Swatantra Chetna, Gorakhpur.;March 28, 1994;Rejoinder directed;Press and Defamation;AnnualReport1994
158. Complaint of Sh. Rajeev Kumar Gupta, Nainpur against Nainpur Times, Hindi weekly, Nainpur.;March 28, 1994;Displeasure Expressed;Press and Defamation;AnnualReport1994
159. Complaint of Sh. Jagat Ram Tripathy, Advocate, Banda against Dainik Nav-karmayug Prakashan, Banda.;March 28, 1994;Sub judice;Press and Defamation;AnnualReport1994
160. Complaint of Sh. Mohan Singh, Delhi against Vishwa Ekta, Punjabi weekly, New Delhi.;March 28, 1994;Sub-judice;Press and Defamation;AnnualReport1994
161. Complaint of Sh. Nahar Singh Yadav, Advocate and National General Secretary, Samajvadi Yuva Jan Sabha against Dainik Hint, Ghaziabad.;March 28, 1994;Editor offers to publish complainant's version-matter closed;Press and Defamation;AnnualReport1994
162. Complaint of Sh. A.L. Sirpaul, N.D. against Rashtriya Sahara, N.D.;March 28, 1994;Partly upheld;Press and Defamation;AnnualReport1994
163. Complaint of Sh. Kehar Singh of Delhi against Gandhi Times, Hindi weekly, Delhi.;March 28, 1994;Dismissed for non-prosecution;Press and Defamation;AnnualReport1994
164. Complaint of Sh. Gokul Chandra Arya, Delhi against Ashutosh, Hindi weekly, Bhopal.;March 28, 1994;Censured;Press and Defamation;AnnualReport1994
