Complaint;Date;Status;ComplaintType;Report_name
118. Complaint of Sh. M. Vaqi Ahmed, Secretary, M.P. Urdu Academy, Bhopal against Urdu Action.;December 13, 1999;Upheld;Press and Defamation;AnnualReport2000
119. Complaint of Press Officer to Hon'ble Governor of M. P. Bhopal against India Today, New Delhi.;December 13, 1999;Directions to publish clarification;Press and Defamation;AnnualReport2000
120. Complaint of Dr. Atma Nand Shrivastava, Satna against Dainik Bhaskar, Satna.;December 13,1999;Upheld;Press and Defamation;AnnualReport2000
121. Complaint of the President, M.P. Karamchari Congress, Branch-PWD, Vidisha against Lok Shikhar.;December 13,1999;Upheld ;Press and Defamation;AnnualReport2000
122. Complaint of Smt. Sharda Soni, District Mahamantri, Mahila Congress (I) against Dainik Bhaskar.;December 13,1999;Directions to publish regrets;Press and Defamation;AnnualReport2000
123. Complaint of Lt. Col. Karmachandran, PRO The Infantry School. Education Branch Mhow against Chautha Sansar, Indore, M.P.;December 13,1999;Directions to publish regrets;Press and Defamation;AnnualReport2000
124.Complaint of Sh. Pradeep Vaishya and Sh. Praveen Vaishyam Katni against Sh. Pauranik Ram Shukla, Chief Editor, Saptahik Shramsudha, M.P.;December 13,1999;Upheld;Press and Defamation;AnnualReport2000
125.Complaint of Sh. Prakash Sonkar, Ex-MLA, Indore (M.P.) against Chief Editor/ Publisher, Sanjha Lokswami, Indore, M.P.;December 13,1999;Upheld ;Press and Defamation;AnnualReport2000
126.Complaint of Sh. Arif Mohd. Khan, M.P. (Lok Sabha) against The Pioneer, New Delhi.;December 13,1999;Upheld ;Press and Defamation;AnnualReport2000
127.Complaint of Sh. Vijay Goel, MP. (Lok Sabha) New Delhi against The Statesman.;December 13,1999;Directions to publish rejoinder;Press and Defamation;AnnualReport2000
128. Complaint of Shri Darshan Singh, Director (Research), Indian Council of World Affairs, New Delhi against The Times of India, New Delhi.;December 13,1999;Settled;Press and Defamation;AnnualReport2000
129.Complaint of Shri S. U. Khan, Assistant Abkari Commissioner, Delhi against Dainik Jagran, Meerut, U.P.;December 13,1999;Upheld;Press and Defamation;AnnualReport2000
130.Complaint of Shri A. K. Grover, Principal, Ramjas Bal Senior Secondary School, Daryaganj, New Delhi against The Indian Express, New Delhi.;December 13,1999;Withdrawn;Press and Defamation;AnnualReport2000
131. Complaint of Sh. Mangat Ram Singhal, Delhi against the Jansatta, New Delhi.;December 13, 1999;Upheld;Press and Defamation;AnnualReport2000
132. Complaint of Dr. Bharat Singh. Medical Superin-tendent, Lok Nayak Hospital, New Delhi against Jansatta, New Delhi.;December 13, 1999;Upheld;Press and Defamation;AnnualReport2000
133. Complaint of Shri B. K. Panigrahi, IAS, District Magistrate, Faridabad against Rahasya Darpan.;December 13, 1999;Upheld;Press and Defamation;AnnualReport2000
134. Complaint of Shri Prempal, S/o Sh. Bhagwan Singh, Village Bohda Kalan, Gurgaon against Shri Ganesh Chauhan. Journalist. Punjab Kesari, New Delhi.;December 13, 1999;Dismissed on merits;Press and Defamation;AnnualReport2000
135. Complaint of Shri Avinash Puri, Editor, Pista Insan, Delhi against Diler Samachar, Delhi.;December 13, 1999;Upheld;Press and Defamation;AnnualReport2000
136. Complaint of Shri Suresh Kumar Jain, Hony. Secretary, Sh. Parshvnath Digamber Jain Mandir. Delhi against The Hindustan Times, New Delhi.;December 13, 1999;Upheld;Press and Defamation;AnnualReport2000
137. Complaint of Ms. Komala Maradan against The Statesman dated 25.1.99.;December 13, 1999;Upheld ;Press and Defamation;AnnualReport2000
138. Complaint of Shri E. K. Nayanar, Hon'ble Chief Minister, Kerala against Malayala Manorama.;February  14, 2000;Dismissed on merits;Press and Defamation;AnnualReport2000
139. Complaint of Shri Shiv Bhagwan. Delhi through M/s. Arun Anil and Associates, Advocates, Delhi against India Gaps Today.;February  14, 2000;Upheld;Press and Defamation;AnnualReport2000
140. Complaint of Shri P. K. Mohanta. Hon'ble Chief Minister, Assam (through Sh. Sahidul Alam, Minister for Panchayat and Rural Development, Assam)against Dainik Agradoot.;February  14, 2000;Settled;Press and Defamation;AnnualReport2000
141. Complaint of Ms. Ritu Suri, Project Coordinator, South Asian Foundation, Sikkim against 'The Sikkimese'.;February  14, 2000;Upheld;Press and Defamation;AnnualReport2000
"142. Complaint of Shri M. R. Ananthaswamy, Hon'ble Secretary, Shri Rama Mandira, Bangalore against ""The Karnataka Doot' Fortnightly.";February  14, 2000;Upheld ;Press and Defamation;AnnualReport2000
143. Complaint of Shri Om Prakash Gupta, President, Palwal Press Club, Palwal, District Faridabad against Dainik Jagran.;February  14, 2000;Directions;Press and Defamation;AnnualReport2000
144. Complaint of Dr. Jasbir Singh Ahluwalia, Vice-Chancellor Punjab University, Patiala against Chandigarh Newsline.;February 14, 2000;Upheld;Press and Defamation;AnnualReport2000
145. Complaint of Shri B. S. Hari, G.M. Personnel and H.R.D., Chandigarh against the Editor, Super Service of News, Karnal.;February 14, 2000;Upheld;Press and Defamation;AnnualReport2000
146. Complaint of Shri D. K. Gupta against Our Leader, Allahabad, U.P.;February 14, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2000
147. Complaint of Shri Roop Narayan Prasad, Joint Director, Treasury Gorakhpur against Dainik Jagran.;February 14, 2000;Upheld;Press and Defamation;AnnualReport2000
148.Complaint of Shri S. P. Singh, Foreman, Central Workshop, Lok Nirman Vibhag, Lucknow against Dainik Aaj, Lucknow, U.P.;February 14, 2000;Upheld;Press and Defamation;AnnualReport2000
149. Complaint of Shri Chaman Sharma, Public Relations Officer, U.P. State Road Transport Corporation, Lucknow against Rashtriya Sahara.;February 14, 2000;Sub-judice;Press and Defamation;AnnualReport2000
b. Complaint of Shri Chaman Sharma, Public Relations Officer, U.P. State Road Transport Corporation, Lucknow against Dainik Aaj, Lucknow.;February 14, 2000;Sub-judice;Press and Defamation;AnnualReport2000
150.Complaint of Smt. Ratna Botham, Health Inspector, Primary Health Centre, Lakhana, Mahava, Itawah against the Editor and Sh. Janmed Singh Yadav, Correspondent of Amar Ujala, Itawah.;February 14, 2000;Upheld;Press and Defamation;AnnualReport2000
151. Complaint of Shri D. K. Singh, Proprietor, Messers Tradegem's India, Kanpur against Editor, Amar Ujala, Kanpur, U.P.;February 14, 2000;Dismissed being baseless;Press and Defamation;AnnualReport2000
152.  Complaint of Shri V. K. Jain, Senior Superintendent, District Jail against Lalit Jyoti, Hindi weekly, Lalitpur.;February 14, 2000;Sub-judice;Press and Defamation;AnnualReport2000
b. Complaint of Shri Praveen Kumar Jain, Lalitpur against Lalit Jyoti, Hindi weekly, Lalitpur.;February 14, 2000;Sub-judice;Press and Defamation;AnnualReport2000
153. Complaint of Shri Raheel, Correspondent, Nishpaksh Pratidin, Aligarh, Lucknow against Suchana Patt, Sandhaya Dainik.;February 14, 2000;Withdrawn;Press and Defamation;AnnualReport2000
154. Complaint of Dr. Girish Bihari, Ex-DGP of Uttar Pradesh, Lucknow against The Telegraph and The Hindustan Times.;February 14, 2000;Upheld;Press and Defamation;AnnualReport2000
155. Complaint of Prof. D. K. Gupta of Allahabad against The Hindustan, Lucknow, U.P.;February 14, 2000;Directions to publish corrigendum;Press and Defamation;AnnualReport2000
156. Complaint of Shri Ashish Gupta, Superintendent of Police, Unnao against Dainik Aaj.;April 6, 1999;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2000
157. Complaint of Maulana Mohd. Saeed Noori, Raza Academy, Mumbai against Times of India.;June 7, 1999;Directions to publish clarification;Communal, Casteist and Anti-National Writings;AnnualReport2000
158. Complaint of Commissioner of Police, Hyderabad against Deccan Chronicle.;August 6, 1999;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2000
159. Complaint of Commissioner of Police, Hyderabad against Siasat, Hyderabad, A.P.;August 6, 1999;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2000
160. Complaint of Shri A. Sayeed Ismail, General Secretary, Muslim Lekhakara Sangh, Mangalore against Vikrama Weekly.;August 6, 1999;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2000
161. Complaint of Shri V. Jeganathan, IPS, Inspector General and Commissioner of Police, Salem City against Malai Malar.;August 6, 1999;Dismissed;Communal, Casteist and Anti-National Writings;AnnualReport2000
b. Complaint of Shri V. Jeganathan, IPS, Inspector General and Commissioner of Police, Salem City against Malai Murasu.;August 6, 1999;Dismissed;Communal, Casteist and Anti-National Writings;AnnualReport2000
162. Complaint of Mr. M. S. S. Ibrahim, Kilakarai (Tamil Nadu) against Dinabhoomi, Madurai.;August 6, 1999;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2000
163. Complaint of Dr. Pawan Sharma (Iskcon Devotee) Chandigarh against the Vanitha Magazine, New Delhi.;October 13, 1999;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2000
164. Complaint of the Secretary, Shiromani Gurudwara Prabhandak Committee, Amritsar (Punjab) against Daily Ajit.;October 13, 1999;Upheld ;Communal, Casteist and Anti-National Writings;AnnualReport2000
165. Complaint of Sr. Dorothy Beck, Coordinator, Pushpa Kalyan Kendra, Sehore against Furshat Mein Furshat, Sehore.;December 13, 1999;Settled;Communal, Casteist and Anti-National Writings;AnnualReport2000
166.Complaint of Maj. General Arjun Ray, VSM, Addl. Director General (Information), Indian Army, New Delhi against The Asian Age, New Delhi.;December 13, 1999;Dismissed on merits;Communal, Casteist and Anti-National Writings;AnnualReport2000
167. Complaint of Maj. General Arjun Ray, Addl. Director General (Information), Indian Army, New Delhi against The Outlook.;December 13, 1999;Dismissed;Communal, Casteist and Anti-National Writings;AnnualReport2000
168. Complaint of the Chief of the Air Staff, Indian Air Force, New Delhi against The Outlook, New Delhi.;December 13, 1999;Settled;Communal, Casteist and Anti-National Writings;AnnualReport2000
"169. Complaint of Ms. Jaya Jaitly, General Secretary, Samata Party, New Delhi against ""The Asian Age', New Delhi.";February 14, 2000;Withdrawn;Communal, Casteist and Anti-National Writings;AnnualReport2000
170. Suo-motu inquiry against media matters issue dated September 1998.;April 6, 1999;Settled;Press and Morality;AnnualReport2000
171. Suo-motu action against Blitz for publishing obscene photograph in the issue dated 18.10.98;June 7, 1999;Upheld;Press and Morality;AnnualReport2000
172. Suo-motu inquiry against Chastity issue dated April 1998.;February 14, 2000;Upheld;Press and Morality;AnnualReport2000
b. Suo-motu inquiry against 'Fantasy Fun' issue dated November, 1998.;February 14, 2000;Upheld;Press and Morality;AnnualReport2000
c. Suo-motu inquiry against 'The Debonair' issue dated March, 1999.;February 14, 2000;Upheld;Press and Morality;AnnualReport2000
"173. Suo-motu inquiry against ""The Asian Age'.";February 14, 2000;Assurance;Press and Morality;AnnualReport2000
174. Suo-motu inquiry against The Times of India.;February 14, 2000;Upheld ;Press and Morality;AnnualReport2000
b. Suo-motu inquiry against The Asian Age, New Delhi;February 14, 2000;Upheld ;Press and Morality;AnnualReport2000
