Complaint;Date;Status;ComplaintType;Report_name
141.Complaint of Dr. Idress Qureshi, Secretary, Khusro Educational So-ciety, Ganjdundwara, Etah against Dainik Jagran.;November 20, 1997;Upheld ;Principles and Publication;AnnualReport1998
b.Complaint of Dr. Idress Qureshi, Secretary, Khusro Educational So-ciety, Ganjdundwara, Etah against Aaj.;November 20, 1997;Upheld ;Principles and Publication;AnnualReport1998
142. Complaint of Dr. J.N. Pandey, Director General, Indian Council of Child & Women Relief, Lucknow against Jagran, Lucknow.;November 20, 1997;Settled;Principles and Publication;AnnualReport1998
143. Complaint of Shri Nawab Ali Khan, Chief Editor, Hindi daily, Haath Ka Pathar, Farukhabad against the Editor, Nishpaksh Media, Hindi weekly.;November 20, 1997;Upheld;Principles and Publication;AnnualReport1998
144. Complaint of Pt. Diwakar Saraswati, Agra against Dikshit Times, Agra.;November 20, 1997;Proceedings dropped (pending before Consumer Protection Forum);Principles and Publication;AnnualReport1998
145. Complaint of Shri Sanjay Verma, Photographer, Pauri Garhwal against Shri Bharat Bhushan Bali, Press Photographer, Amar Ujala, Meerut.;November 20, 1997;Directions.;Principles and Publication;AnnualReport1998
146. Complaint of Shri Jaswant Singh, President, Netaji Subhash Modern Sports Club, Defence Colony, New Delhi against Rashtriya Sahara.;November 20, 1997;Directions.;Principles and Publication;AnnualReport1998
147. Complaint of the Personal Manager, Voltas Ltd., New Delhi against Discovery.;November 20, 1997;Directions.;Principles and Publication;AnnualReport1998
148. Complaint of Shri D.P. Yadav, M.P. against The Pioneer, New Delhi.;November 20, 1997;Directions;Principles and Publication;AnnualReport1998
149. Complaint of Shri Krishan Pal Singh, National General Secretary, Akhil Bhartiya Dr. Ambedkar Int-Bhatta AVM General Labour Union, Nerala against Punjab Kesari and JVG Times.;November 20, 1997;Dismissed;Principles and Publication;AnnualReport1998
150. Complaint of Shri J.S. Attri, Ad-vocate, New Delhi against The Tribune, Chandigarh.;November 20, 1997;Proceedings dropped (not proved on merit);Principles and Publication;AnnualReport1998
151. Complaint of Dr. Subodh Gupta, Mansa against The Hindustan Times, New Delhi.;November 20, 1997;Directions (To republish ads);Principles and Publication;AnnualReport1998
152. Complaint of Shri Arun Madan, Advocate, Amritsar against Indian Express/Jansatta, Chandigarh.;November 20, 1997;Directions;Principles and Publication;AnnualReport1998
b.Complaint of Shri Arun Madan, Advocate, Amritsar against Chandigarh Tribune/Punjabi Tribune, Chandigarh.;November 20, 1997;Directions;Principles and Publication;AnnualReport1998
c.Complaint of Shri Arun Madan, Advocate, Amritsar against Punjab Kesari, Jalandhar.;November 20, 1997;Directions;Principles and Publication;AnnualReport1998
d.Complaint of Shri Arun Madan, Advocate, Amritsar against Indian Express/Jansatta, New Delhi.;November 20, 1997;Directions;Principles and Publication;AnnualReport1998
e.Complaint of Shri Arun Madan, Advocate, Amritsar against Daily Ajit/Ajit Samachar, Jalandhar.;November 20, 1997;Directions;Principles and Publication;AnnualReport1998
f.Complaint of Shri Arun Madan, Advocate, Amritsar against Daily Public Sahara, Jalandhar.;November 20, 1997;Directions;Principles and Publication;AnnualReport1998
153. Complaint of Shri Girdhari Lal Mahajan, District Public Relations Officer, Chamba against Chamba Diary.;January 22, 1998;Upheld;Principles and Publication;AnnualReport1998
154. Complaint of Shri V.A. Pai, Panandiker, Director, Centre for Policy Research, New Delhi against India Today, New Delhi.;January 22, 1998;Contradiction directed;Principles and Publication;AnnualReport1998
155. Complaint of Shri Rajesh Jain, Editor, Panipat News, Panipat against Shri Vinod Panchal, Correspondent, Jansatta, Chandigarh and Rashtriya Sahara, Noida.;January 22, 1998;Upheld;Principles and Publication;AnnualReport1998
156. Complaint of Shri Jagat Pal, Head, Textiles Workers Association, Bhiwani against Shri Kesari Sharma, Correspondent, Dainik Jagran, Bhiwani.;January 22, 1998;Grievance redressed;Principles and Publication;AnnualReport1998
157. Complaint of Shri R.P. Malhotra against Punjab Kesari, Jalandhar.;January 22, 1998;Directions;Principles and Publication;AnnualReport1998
158. Complaint of M/s. Phulchand Exports Ltd., Mumbai against Dainik Hindustan.;January 22, 1998;Warned;Principles and Publication;AnnualReport1998
b. Complaint of M/s. Phulchand Exports Ltd., Mumbai against Dainik Vyapar Kesari.;January 22, 1998;Warned;Principles and Publication;AnnualReport1998
159. Complaint of Shri Puran Mudgal, Sirsa (Haryana) against Navbharat Times, New Delhi.;January 22, 1998;Disposed with directions;Principles and Publication;AnnualReport1998
160. Complaint of Shri M.K. Jos, Mem-ber & Spokesman, All Goa Citizens Committee for Social Justice and Action, Panjim, Goa against Indian Express.;January 22, 1998;Dismissed;Principles and Publication;AnnualReport1998
161. Complaint of the Director, Infor-mation, Cultural Affairs & Tourism, Govt. of Tripura against Dainik Sambad.;January 22,1998;Upheld;Principles and Publication;AnnualReport1998
162. Complaint of Dr. Narendra Nath Dutta, Managing Director, Down Town Hospital Ltd., Guwahati against Ajit Batori.;January 22,1998;Withdrawn;Principles and Publication;AnnualReport1998
163. Complaint of Shri Joginder Singh, Manager, Government of India Press, Faridabad against Daily Adhar Sutra, Faridabad.;January 22,1998;Upheld;Principles and Publication;AnnualReport1998
"164. Complaint of Shri G. Vasudeva Rao, General Manager (C), The Printer (Mysore) Ltd., Bangalore against The Times of India; Bangalore.";January 22,1998;Dropped with directions;Principles and Publication;AnnualReport1998
165. Complaint of Shri Mukundan C. Menon, Convenor, Kerala Civil Liberties Committee, Trivandrum against Mathrubhumi, Kerala.;January 22,1998;Dismissed;Principles and Publication;AnnualReport1998
166. Complaint of Dr. Leo Rebello, Mumbai against Shri Vincent Godine, Editor, My Doctor, regarding non-payment of dues.;January 22,1998;Dismissed on merits;Principles and Publication;AnnualReport1998
167. Complaint of Shri S.N. Bhargava, Director of Income Tax, Delhi against Punjab Kesari.;January 22,1998;Upheld;Principles and Publication;AnnualReport1998
b. Complaint of Shri S.N. Bhargava, Director of Income Tax, Delhi against Dainik Hindustan.;January 22,1998;Upheld;Principles and Publication;AnnualReport1998
168. Complaint of Dr. Rakesh Tandon, AIIMS, New Delhi against The Hindustan Times Ltd.;January 22,1998;Dismissed on merits;Principles and Publication;AnnualReport1998
169. Complaint of Shri S.A. Alawani, Mumbai against The Times of India, Mumbai.;January 22, 1998;Settled;Principles and Publication;AnnualReport1998
170. Complaint of Shri C. Anthony Louis, Mumbai against The Times of India, Mumbai.;January 22, 1998;Strong disapproval;Principles and Publication;AnnualReport1998
171. Complaint of the Editor, Dainik Jagran, Jhansi, against Dainik Bhaskar, Jhansi, U.P.;January 22, 1998;Upheld;Principles and Publication;AnnualReport1998
172. Complaint of Shri Ramesh Chander Vashisht, Khanna against Hot Wires News, Khanna.;January 22, 1998;Upheld;Principles and Publication;AnnualReport1998
173. Complaint of Shri Mahendra Yadav, Vice President, Zila 20 Sutri Karyakaram Karyanavayan Samiti, Betia against Dainik Chanakya Bhoomi, Betia (Bihar).;January 22, 1998;Upheld;Principles and Publication;AnnualReport1998
174. Complaint of Smt. Mamta Nishank, Bhubaneshwar against Samaj, Cuttack.;January 22, 1998;Disposed with directions;Principles and Publication;AnnualReport1998
175. Complaint of Abhinandan Securities (P) Ltd., Pali-Marwar (Rajasthan) against Dainik Navjyoti, Ajmer (Rajasthan).;January 22, 1998;Contradiction directed;Principles and Publication;AnnualReport1998
176. Complaint of Shri Asit Banerjee, Computer System Services, Asansol against Banga Express.;June 23, 1997;Upheld;Press and Defamation;AnnualReport1998
177. Complaint of Shri Nilmoni Barik, Howrah against Aajkal, Calcutta.;June 23, 1997;Dropped on merits;Press and Defamation;AnnualReport1998
178. Complaint of Shri Rajender Singh.. Gandhi of District Kamrup (Assam) against Saptahik Deopar.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
179. Complaint of Shri Biplab Goswami, Silchar, Cachar against Dainik Prantajyoti.;June 23,1997;Settled;Press and Defamation;AnnualReport1998
180. Complaint of Shri Satyabarta of Nadia (West Bengal) against Nadiar Pratinidhi Patrika, Janmukh Patrika, Gram Gramantar Patrika and Chal-lenger Patrika, West Bengal.;June 23,1997;Dismissed on merits;Press and Defamation;AnnualReport1998
181. Complaint of Shri R.S. Gandhi, Chairman, Kinara Transport Ser-vice, Guwahati against Dainik Assam.;June 23,1997;Disapproval expressed;Press and Defamation;AnnualReport1998
181. Complaint of Shri R.S. Gandhi, Chairman, Kinara Transport Ser-vice, Guwahati against Asomiya Pratidin.;June 23,1997;Proceedings dropped on merits;Press and Defamation;AnnualReport1998
181. Complaint of Shri R.S. Gandhi, Chairman, Kinara Transport Ser-vice, Guwahati against Ajir Batori.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
182. Complaint of Mrs. Savita Agarwal, Gandhidham against Sandesh Dainik, Rajkot (Gujarat).;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
183. Complaint of Dr. (Mrs.) Gita Bajpai, Baroda against Gujarat Samachar.;June 23,1997;Dismissed;Press and Defamation;AnnualReport1998
b. Complaint of Dr. (Mrs.) Gita Bajpai, Baroda against Sandesh.;June 23,1997;Dismissed;Press and Defamation;AnnualReport1998
c. Complaint of Dr. (Mrs.) Gita Bajpai, Baroda against Loksatta.;June 23,1997;Dismissed;Press and Defamation;AnnualReport1998
184. Complaint of Shri Rohidas Baburao Shirodkar, Phonda-Goa against Daily Warta.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
185. Complaint of Shri. Hemant B. Vyas, Managing Director, The Prag Bosimi Synthetics Ltd., Bombay against Sadin Weekly newspapers, Guwahati (Assam).;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
186. Complaint of Shri Keshav Bhimrao Telang, District Special Auditor for Co-op. Society, Jalna against Kaliya-Ugacha, Bhrashta-char, Jalna.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
b. Complaint of Shri Keshav Bhimrao Telang, District Special Auditor for Co-op. Society, Jalna against Kaliya-Ugacha Bhrashta-char, Jalna.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
187. Complaint of Shri D.G. Malekar, Exec. Engineer, Shri N.S. Shegokar, Deputy Engineer and Shri A.S. Borse, Jr. Engineer of Public Work Division, Jalna against Mass Hero Weekly.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
b.Complaint of Shri D.G. Malekar, Exec. Engineer, Shri N.S. Shegokar, Deputy Engineer and Shri A. S. Borse, Jr. Engineer of Public Work Division, Jalna against Mass Hero Weekly.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
c.Complaint of Shri D.G. Malekar, Exec. Engineer, Shri N.S. Shegokar, Deputy Engineer and Shri A.S. Borse, Jr. Engineer of Public Work Division, Jalna against Mass Hero Weekly.;June 23,1997;Upheld;Press and Defamation;AnnualReport1998
188. Complaint of Shri Sunil Vaskar, Editor, Rashtriya Satta, Yavatmal (Maharashtra) against Dainik Samna, Mumbai.;June 23, 1997;Upheld;Press and Defamation;AnnualReport1998
189. Complaint of Dr. Mohan Rao Malvage, Parbhani against Jagat Jyoti weekly.;June 23, 1997;Upheld;Press and Defamation;AnnualReport1998
190. Complaint of Km. Preeti Durgadas Verma, Amravati against Mathru-bhumi, Akola (Maharashtra);June 23, 1997;Upheld;Press and Defamation;AnnualReport1998
191. Complaint of Dr. N.A. Debholkar, Chairman, Maharashtra Andhashradha Nirmulan Samiti, Satara against Dainik Ratanagri Tarun Bharat, Aurangabad and Samana.;June 23, 1997;Upheld;Press and Defamation;AnnualReport1998
192. Complaint of Ms. Shobha Sakharwade, Secretary, Prakriti Resource Centre for Women and Development, Nagpur against Pub-lic Parliament, Nagpur.;June 23, 1997;Upheld;Press and Defamation;AnnualReport1998
193. Complaint of Dr. S.B. Majumdar, Director, Symbiosis International Cultural & Education Centre, Pune against Loksatta, Marathi daily, Pune.;June 23, 1997;Sub-judice;Press and Defamation;AnnualReport1998
194. Complaint of Shri I.P. Hingorani, Advocate, on behalf of his client Shri U.K. Ramsanghani, Ulhasnagar against Ulhas Jyoti, Ulhasnagar.;June 23, 1997;Dismissed for non-prosecution;Press and Defamation;AnnualReport1998
195. Complaint of Shri Ramesh T. Rijhwani, Ulhasnagar against Bharat Halchal daily, Ulhasnagar.;June 23, 1997;Upheld;Press and Defamation;AnnualReport1998
196. Complaint of Shri Umesh K. Ramsanghani, Municipality Officer, Anti-encroachment Department, Ulhasnagar against Chingari weekly.;June 23, 1997;Dismissed on merits;Press and Defamation;AnnualReport1998
197. Complaint of Shri Avinash Parekh through Shri Atul S. Tungare, Advocate Mumbai against Mahanagar, Marathi daily.;June 23, 1997;Sub-judice;Press and Defamation;AnnualReport1998
b. Complaint of Shri Avinash Parekh through Shri Atul S. Tungare, Advocate Mumbai against Hamara Mahanagar, Hindi daily, Mumbai.;June 23, 1997;Sub-judice;Press and Defamation;AnnualReport1998
198. Complaint of Shri Mohd. Iqbal Khan of Mumbai against Afternoon Despatch & Courier, English daily, Mumbai.;June 23, 1997;Upheld (Reprimanded);Press and Defamation;AnnualReport1998
199. Complaint of Shri R.D. Mehta, Shree Managing Trustee, Mahalakshmi Temple Charities, Mumbai against Apla Vartahar, Mumbai.;June 23, 1997;Sub-judice;Press and Defamation;AnnualReport1998
200. Complaint of Shri Ramkrishna B. Kala, Police Head Constable, Thane against Loksatta, Marathi daily, Mumbai.;June 23, 1997;Disposed with directions;Press and Defamation;AnnualReport1998
201. Complaint of Shri Lalit Sheth, Chairman and Managing Director, Shree Raj Travels & Tours Ltd., Mumbai against The Times of India, Mumbai.;June 23, 1997;Disposed on merits;Press and Defamation;AnnualReport1998
202. Complaint of Shri Subhash Harchand Chaudhari, President, Amalner Municipal Council against East Khandesh weekly, Jalagaon.;June 23, 1997;Sub-judice;Press and Defamation;AnnualReport1998
222. Complaint of Shri V.S. Chaudhri, Board of School Education, Haryana, Bhiwani, Haryana against Dainik Hindustan.;June 23,1997;Conduct disapproved, (Censured);Press and Defamation;AnnualReport1998
223. Complaint of Shri K.N. Sardana, Principal, DPS, Mathura Road, New Delhi against The Times of India.;June 23,1997;Disposed with directions;Press and Defamation;AnnualReport1998
224. Complaint of Shri Laxmi Sharma of Mathura against Dainik Jagran.;June 23,1997;Upheld (Censured);Press and Defamation;AnnualReport1998
225. Complaint of Sahara India Ltd., against Editor, Nishpaksha Pratidin, Hindi daily, Lucknow.;June 23,1997;Upheld (Censured);Press and Defamation;AnnualReport1998
226. Complaint of Sh. M. Hussain Mistri, Vice-President, Kargha Co-Opera-tive Society Ltd., Ojhaganj Janpad Basti against Rashtriya Sahara, Lucknow.;September 22,1997;Dismissed on merits;Press and Defamation;AnnualReport1998
227. Complaint of Shri Wajih Ahmed against Swatantra Bharat, Aaj Daily and Dainik Jagran, Kanpur.;September 22,1997;Upheld;Press and Defamation;AnnualReport1998
228. Complaint of Shri L.A. Khan, Quality Inspector, Food Corpora-tion of India, Hathras, Aligarh against Dainik Aaj, Agra.;September 22,1997;Upheld (Reprimanded);Press and Defamation;AnnualReport1998
b. Complaint of Shri L.A. Khan, Quality Inspector, Food Corpora-tion of India, Hathras, Aligarh against Dainik Aaj, Agra.;September 22,1997;Upheld (Reprimanded);Press and Defamation;AnnualReport1998
229. Complaint of Shri Ramesh Chander Thagela, Assistant Information Director, Muzaffarnagar against Thanvi Muzaffarnagar Times.;September 22,1997;Censured;Press and Defamation;AnnualReport1998
230. Complaint of Shri Jawahar Lal Jayswal, Varanasi against Jansatta, New Delhi.;September 22,1997;Dismissed on merits;Press and Defamation;AnnualReport1998
231. Complaint of the Principal, National Inter College, Bhalaswaganj, Haridwar against Amar Ujala, Meerut.;September 22, 1997;Dismissed on merits;Press and Defamation;AnnualReport1998
232. Complaint of Shri M. Qamruzzama Qamar, President, Garden Reach Ship Builder & Engineers Ltd., Calcutta against The Statesman.;September 22, 1997;Upheld;Press and Defamation;AnnualReport1998
233. Complaint of Shri Sanjay Dalmia, Gillooram Gaurishankar, Deaghar against 'The Aryavarta', Hindi daily, Patna.;September 22, 1997;Upheld;Press and Defamation;AnnualReport1998
234. Complaint of Shri Shivnath Prasad Singh, Principal, Rajkeey Buniyadi Vidhayalaya, Shreenagar, Betia against Chankaya Bhumi, Betia, Bihar.;September 22, 1997;Upheld (Reprimanded);Press and Defamation;AnnualReport1998
235. Complaint of Dr. S.P. Dwivedi, M.D. (Medicine), Allahabad against Rashtriya Abhudaya.;September 22, 1997;Sub-judice;Press and Defamation;AnnualReport1998
b. Complaint of Dr. S.P. Dwivedi, M.D. (Medicine), Allahabad against Prayagraj Times.;September 22, 1997;Sub-judice;Press and Defamation;AnnualReport1998
c. Complaint of Dr. S.P. Dwivedi, M.D. (Medicine), Allahabad against Dainik Aaj.;September 22, 1997;Sub-judice;Press and Defamation;AnnualReport1998
d. Complaint of Dr. S.P. Dwivedi, M.D. (Medicine), Allahabad against Amar Ujala.;September 22, 1997;Sub-judice;Press and Defamation;AnnualReport1998
e.Complaint of Dr. S.P. Dwivedi, M.D. (Medicine), Allahabad against The Times of India.;September 22, 1997;Sub-judice;Press and Defamation;AnnualReport1998
236. Complaint of Shri Mohd. Khalid Kureshi, Maha Mantri, Sahar Congress Committee (I), Lucknow against Rashtriya Sahara, Lucknow.;September  22, 1997;Dismissed;Press and Defamation;AnnualReport1998
237. Complaint of Shri Riyaz Sagar of Khatouli against Meerut Mandal Times, Muzaffarnagar.;September  22, 1997;Upheld;Press and Defamation;AnnualReport1998
238. Complaint of Smt. Tanvir Fatma, Chief Medical Superintendent, Women's Hospital, Moradabad against Yugbandhu, Bureau and Shatru Shaman.;September  22, 1997;Withdrawn;Press and Defamation;AnnualReport1998
239. Complaint of Capt. Jai Narain Nishad, Minister, Prasad Environment & Forest, Govt. of India, against Swatantra Media, Kanpur.;September  22, 1997;Upheld;Press and Defamation;AnnualReport1998
240. Complaint of Dr. B.K. Sinha, IPS (Haryana) against Mazdoor Morcha, Faridabad, Haryana.;September  22, 1997;Upheld (Censured);Press and Defamation;AnnualReport1998
241. Complaint of Ms. Mariam Khatoon, Dy. General Secretary, National Colliery Workers Federation, Chirimiri (M.P.) against Awaz, Dhanbad.;September  22, 1997;Upheld;Press and Defamation;AnnualReport1998
242. Complaint of Dr. Amar Singh Choudhury against Aparantha Times, Udaipur, Rajasthan.;September  22, 1997;Upheld;Press and Defamation;AnnualReport1998
243. Complaint of Ms. Bharat Km. Jain, Khachroud, District Ujjain against Avantika, Ujjain.;September  22, 1997;Upheld;Press and Defamation;AnnualReport1998
244. Complaint of Shri Pratap Singh Chawla, Faridabad against Dainik Sher-e-Haryana, Faridabad.;September  22, 1997;Clarification directed;Press and Defamation;AnnualReport1998
245. Complaint of Smt. Devika Rani Damu, Munner, Kerala against Munnar News, Munner.;September  22, 1997;Upheld;Press and Defamation;AnnualReport1998
246. Complaint of Dr. P.B. Gogoi, Pusa Institute, New Delhi against Dainik Janambhoomi, Jorhat (Assam).;September  22, 1997;Dismissed on merits;Press and Defamation;AnnualReport1998
247. Complaint of Shri Madan Mohan Singh, Sultanpur (U.P.) against Swatantra Bharat, Hindi daily, Lucknow.;September  22, 1997;Upheld;Press and Defamation;AnnualReport1998
248. Complaint of Shri Peer Mohammed, Director, East-West Travel Link Ltd. against The Week, Kochi.;September  22, 1997;Directions;Press and Defamation;AnnualReport1998
b. Complaint of Shri Peer Mohammed, Director, East-West Travel Link Ltd. against India Today, New Delhi.;September  22, 1997;Directions;Press and Defamation;AnnualReport1998
249. Complaint of Shri Anath Bandhu Kundu, Calcutta against Jugantar Patrika (Bengali).;November 20, 1997;Disposed with directions;Press and Defamation;AnnualReport1998
b. Complaint of Shri Anath Bandhu Kundu, Calcutta against Aajkal.;November 20, 1997;Disposed with directions;Press and Defamation;AnnualReport1998
250. Complaint of Shri B. Sasmal, Calcutta against DESH, Bengali fortnightly, Calcutta.;November 20, 1997;Directions;Press and Defamation;AnnualReport1998
251. Complaint of Shri M. Mohan Babu, M.P. (Rajya Sabha), Hyderabad against Vaartha, Telugu daily, Hyderabad.;November 20, 1997;Withdrawn;Press and Defamation;AnnualReport1998
252. Complaint of Shri G. Babu Rao, Chief Exec. Officer, Zilla Parishad, Visakhapatnam against Vaartha.;November 20, 1997;Upheld;Press and Defamation;AnnualReport1998
253. Complaint of Shri Rajeshwar Prasad, Assistant, Finance Section, Bihar through Shri Arvind Kumar, Editor Univarta against The Hindustan Times, Patna.;September  22,1997;Directions;Press and Defamation;AnnualReport1998
254.  Complaint of Dr. Shashi Lata, S. I-cum-O.C., Mahila Police Thana, Bhagalpur against Nayee Baat daily.;September  22,1997;Upheld;Press and Defamation;AnnualReport1998
b. Complaint of Dr. Shashi Lata, S. I-cum-O.C., Mahila Police Thana, Bhagalpur against Dainik Hindustan, Patna edition.;September  22,1997;Upheld;Press and Defamation;AnnualReport1998
255. Complaint of Shri Deodutt Prasad, MLA against Aaj Hindi daily, pub-lished from Patna.;September  22,1997;Settled;Press and Defamation;AnnualReport1998
256. Complaint of Shri T.P. Singh, Managing Director, Bihar State Road Nigam Transport, Patna against Editor, Aryavarta, Patna.;September  22,1997;Rejoinder published proceedings dropped;Press and Defamation;AnnualReport1998
257. Complaint of Smt. Shushila Lal, Bihar Sharif, Nalanda, Bihar against Dharmadharam, Bihar Sharif, Nalanda.;September  22,1997;Upheld;Press and Defamation;AnnualReport1998
258. Complaint of Shri M.D.N. Panicker, General Secretary, Rourkela Shramik Sangh, Rourkela against The Sambad, Rourkela.;September  22,1997;Withdrawn;Press and Defamation;AnnualReport1998
259. Complaint of Dr. (Mrs.) Μ.Κ. Sharma and Dr. (Mrs.) V.K. Singh, Professor & Head, Department of Obst. & Gynae, GSVM, Medical College, Kanpur against Dainik Aaj, Kanpur.;September  22,1997;Upheld;Press and Defamation;AnnualReport1998
260. Complaint of Dr. Y.S. Sachan, Superintendent and CMO, Com-munity Health Centre, and Smt. Malti Chaudhary, CMO, Govt. Women's Hospital, Bangarmau against Dainik Jagran.;November 20, 1997;Upheld;Press and Defamation;AnnualReport1998
261. Complaint of Dr. Y.S. Sachan, Superintendent and CMO, Com-munity Health Centre, and Smt. Malti Chaudhary, CMO, Govt. Women's Hospital, Bangarmau against Dainik Aaj, Kanpur.;November 20, 1997;Directions;Press and Defamation;AnnualReport1998
261. Complaint of Shri Ahibaran Saroj, Manager, Fatehpur Indane Gas Agency, Fatehpur against Editor, Dainik Jagran, Kanpur.;November 20, 1997;Dismissed for non-prosecution;Press and Defamation;AnnualReport1998
262. Complaint of Dr. S.C. Singh, Dibai against Akhiri Andolan, Dibai, Bulandshahar.;November 20, 1997;Upheld;Press and Defamation;AnnualReport1998
263. Complaint of Shri Govardhan Rangacharya, Executive Chairman, Rangji Mandir Trust, Vrindavan against Crime & Detective monthly magazine.;November 20, 1997;Dismissed;Press and Defamation;AnnualReport1998
264. Complaint of Smt. Rajni Singh, Manager, Rajni Public School, Dibai, Bulandshahar, U.P. against Akhiri Andolan.;November 20, 1997;Upheld ;Press and Defamation;AnnualReport1998
265. Complaint of Shri J.V. Sharma, Prabhagiya Vanadhikari, South Khiri, Van Vibhag, Lakhimpur-Khiri against Dainik Viplav.;November 20, 1997;Upheld ;Press and Defamation;AnnualReport1998
266. Complaint of Shri Rakesh Kumar Agnihotiri, Mauranipur, Jhansi (U.P.) against Dainik Janhit Darshan.;November 20, 1997;Upheld ;Press and Defamation;AnnualReport1998
267. Complaint of Shri Chander Prakash, Superintendent of Police against Sandhya Dainik Karmath Guru.;November 20,1997;Upheld;Press and Defamation;AnnualReport1998
268. Complaint of Shri Chamanlal Agarwal & Sons, Lucknow against Navratri, Hindi weekly, Lucknow.;November 20,1997;Directions;Press and Defamation;AnnualReport1998
269. Complaint of Shri R.B.L. Saxena, Editor-in-Chief, Vyakul Pakshi, Udamsingh Nagar, U.P. against Amar Ujala, Bareilly.;November 20,1997;Dismissed being devoid of merit;Press and Defamation;AnnualReport1998
270. Complaint against Economic Times by Vinay Bagla, Chairman, Neha Exports Limited.;November 20,1997;Settled;Press and Defamation;AnnualReport1998
271. Complaint of Dr. (Mrs.) A.L. Geetha, Joint Secretary, All India Mahila Congress (I), New Delhi against the Editor, Police Saithi.;November  20,1997;Disposed with directions;Press and Defamation;AnnualReport1998
b. Complaint of Dr. (Mrs.) A.L. Geetha, Joint Secretary, All India Mahila Congress (I), New Delhi against the Editor, Dinamalar.;November  20,1997;Disposed with directions;Press and Defamation;AnnualReport1998
c. Complaint of Dr. (Mrs.) A.L. Geetha, Joint Secretary, All India Mahila Congress (I), New Delhi against the Editor, Malai Malar.;November  20,1997;Disposed with directions;Press and Defamation;AnnualReport1998
d. Complaint of Dr. (Mrs.) A.L. Geetha, Joint Secretary, All India Mahila Congress (I), New Delhi against the Editor, Malai Murasu.;November  20,1997;Disposed with directions;Press and Defamation;AnnualReport1998
e. Complaint of Dr. (Mrs.) A.L. Geetha, Joint Secretary, All India Mahila Congress (I), New Delhi against the Editor, Dainik Thanthi, Chennai.;November  20,1997;Disposed with directions;Press and Defamation;AnnualReport1998
f.Complaint of Dr. (Mrs.) A.L. Geetha, Joint Secretary, All India Mahila Congress (I), New Delhi against the Editor, Makkal Kural, Chennai.;November  20,1997;Disposed with directions;Press and Defamation;AnnualReport1998
g. Complaint of Dr. (Mrs.) A.L. Geetha, Joint Secretary, All India Mahila Congress (I), New Delhi against the Editor, Dinakaran, Chennai.;November  20,1997;Disposed with directions;Press and Defamation;AnnualReport1998
272.  Complaint of Ms. Manjit Kaur, Jhanji, Patiala against Chand Suraj.;November  20,1997;Sub-judice;Press and Defamation;AnnualReport1998
b. Complaint of Ms. Manjit Kaur, Jhanji, Patiala against Sach Par Kaura.;November  20,1997;Sub-judice;Press and Defamation;AnnualReport1998
c. Complaint of Ms. Manjit Kaur, Jhanji, Patiala against Janewakh, Patiala.;November  20,1997;Sub-judice;Press and Defamation;AnnualReport1998
273. Complaint of Dr. Swapan Mukherjee, Headmaster, Matiari-Banipur High School, Banpur, Nadia against Krishisahitya Patrika.;January 22,1998;Remonstrated;Press and Defamation;AnnualReport1998
274. Complaint of Shri Saroop Lal, Pres-ident Andaman Nicobar Territorial Congress Committee (I), Port Blair against Andaman Today.;January 22,1998;Upheld;Press and Defamation;AnnualReport1998
275. Complaint of Additional Dy. Com-missioner & Chief Executive Officer, DRDA, Narnaul (Haryana) against JVG Times, New Delhi.;January 22,1998;Upheld;Press and Defamation;AnnualReport1998
276. Complaint of Smt. Maya Devi, Samalakha, District Panipat against Punjab Kesari.;January 22,1998;Upheld;Press and Defamation;AnnualReport1998
277.Complaint of Shri Sunil Kumar Barnwal, Topper of Civil Services, 1996, New Delhi against The Hindustan Times, New Delhi.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
278. Complaint of Shri C.K. Anil, Dy. Director (Admn.), Indira Gandhi Institute of Medical Science, Sheikhpura, Patna against The Hindustan Times.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
279. Complaint of Prof. Brahma Chellaney, Centre for Policy Research, New Delhi against The Asian Age, New Delhi.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
280. Complaint of Shri M.K. Saini, New Delhi against Nav Bharat Times.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
281. Complaint of Shri C.S. Rajan, Sec-retary, Agriculture, Govt. of Rajasthan against Dainik Bhaskar.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
282. Complaint of Shri Jagbir Singh,. Chief of Mahila Shishu Kalyan Samiti, Faridabad and Smt. Kamlesh Mishra, Saraswati Educational So-ciety, Faridabad against Adhar Sutra.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
283. Complaint of Shri G. Sekharan Nair, Senior Reporter, The Mathrubhumi, Thiruvananthapuram against Southern Star, Malayalam daily.;January  22, 1998;Upheld;Press and Defamation;AnnualReport1998
